case_id,symbol,entry_time,side,order_type,lot_size,david_state_shift1,david_state_source,type3_candle_combination,bar_hour_utc,bar_spread,bar_tick_volume,content_hash
audjpy_h1_type3_primary,AUDJPY,2019-04-29T07:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,07,2,831,E32BABA0524404D3BF44E2C9933667FF1145FA4287BA1BD3FA4CD5FAAC1FE2D0
audjpy_h1_type3_primary,AUDJPY,2019-04-30T04:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,04,0,3333,FCF856F5E259582F2CD027FD69630BE82D7A714E66A440FF8ECFAFF0BD244132
audjpy_h1_type3_primary,AUDJPY,2019-05-03T02:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,02,0,862,27365E02912883ED97EF26580A78D69A90A3921FE0127FD691B2C93A6ED88394
audjpy_h1_type3_primary,AUDJPY,2019-05-06T02:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,02,0,2991,476DAF7F00ED3F2782F1E8673C78ABC4CAEA0A9F49F478051904616E04811DF0
audjpy_h1_type3_primary,AUDJPY,2019-05-08T01:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,01,2,787,48EF8C1B90894B9B436DB5367949B30A9E0CFDA2A8FA75DF1B64CDA49FA05BD4
audjpy_h1_type3_primary,AUDJPY,2019-05-17T03:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,03,0,2387,167B08E8FCBF1A0CE36051B29D05C95A4259B5B4F924CD2BEC2C9A203449AB81
audjpy_h1_type3_primary,AUDJPY,2019-05-21T16:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,16,0,2818,81A22DE6F9140249372FF92371E6AFDEBEE3ECFA48F7C6B1AC9E5268CD121A3A
audjpy_h1_type3_primary,AUDJPY,2019-05-24T11:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,11,0,2365,F12A81221DC3652F7046CF49D40F89E7213ECC2627AAF4062AE60557DDEC6028
audjpy_h1_type3_primary,AUDJPY,2019-05-30T08:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,08,1,1630,FCEFB37C3499FEB55CD3811084C6DF7F6C6D8CF274EB2C208EB108ECC4EF0355
audjpy_h1_type3_primary,AUDJPY,2019-06-03T15:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,15,1,3386,74F1221956B06F203914ACDED155161790C8683588E015705D8DB33EF3585D99
audjpy_h1_type3_primary,AUDJPY,2019-06-05T12:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,12,1,2642,467B70949F7A30D3059E3B7C9F2FCB721AB9613BDA3B4B19945B51FF0D49BCDA
audjpy_h1_type3_primary,AUDJPY,2019-06-05T23:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,23,0,951,CCA491F729F893E06EA54321C37B4D4B44A350C5F829800B290DE499DF61D93A
audjpy_h1_type3_primary,AUDJPY,2019-06-06T23:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,23,1,1623,7CB86203274233F965E70A5E6E6CEB51A087CD1026C5D3E55AD7F59E4C283882
audjpy_h1_type3_primary,AUDJPY,2019-06-11T14:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,14,0,2193,8C656EFD99B1C61B841E5249E73BD80484DFBB5C2C6F866D914A8754B6B06293
audjpy_h1_type3_primary,AUDJPY,2019-06-17T05:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,05,2,1630,79DF2DCDBE74C7CFF23C61137A5F14FA7342D467EFB1A2DB1ABBC97326014713
audjpy_h1_type3_primary,AUDJPY,2019-06-19T01:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,01,2,657,8DA35756A581B1F01E3D4CBCD53F441BB3352FE781AE9860B65A839749D2C5BE
audjpy_h1_type3_primary,AUDJPY,2019-06-20T12:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,12,0,2928,929921DD0AC7C14854D41F71189EA61EFBE14BA249C4563C0AA63DCBC0D7AE2F
audjpy_h1_type3_primary,AUDJPY,2019-06-24T04:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,04,0,3329,38098CF5762475F5A08169DBCC6ADE47A1AB852E0B0CB1848BC5D5BA29A4B436
audjpy_h1_type3_primary,AUDJPY,2019-06-25T12:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,12,1,2293,777514CDA5CDC409874605714EF86F0DEAFFCF248F742B76ACD82AA6D5BEAF7B
audjpy_h1_type3_primary,AUDJPY,2019-06-26T05:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,05,0,3841,AF8AA49DD637D25386CA0B230524D5F55D8153F3B3B41A05D01627F5B1A64FEA
audjpy_h1_type3_primary,AUDJPY,2019-06-26T11:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,11,1,2223,4976D7F36BD13568861459541D1CC6F3B20F509F7DFB1A7B6BE0C2EC3F279109
audjpy_h1_type3_primary,AUDJPY,2019-06-26T21:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,21,0,1769,60D822CDB788828C0930822F2551B979D952B69259F24E7D8BEAD90BB5FD61D7
audjpy_h1_type3_primary,AUDJPY,2019-06-27T06:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,06,2,2374,4F35B374AE06F41889EB10767311B7FDE6050EBB96FA44196FAA8540DF0892D0
audjpy_h1_type3_primary,AUDJPY,2019-06-27T18:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,18,0,3149,30281801289BAF06F406B1EB765B9660198F443F4853D6E87E57CE13F13F3B82
audjpy_h1_type3_primary,AUDJPY,2019-06-27T23:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,23,0,1037,4CB8F8AD4608E3EC46576F00B2CCD72356BC1FD7DB0406C2490E1C80C3B4AFFF
audjpy_h1_type3_primary,AUDJPY,2019-06-28T09:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,09,0,2544,71A24B0854D708F478E4552C5E2EAF730532A231B9EFB9C3375E90A40B55D2B8
audjpy_h1_type3_primary,AUDJPY,2019-06-28T18:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,18,0,3072,3A985C01124F72E06056FB82DF29EE56EF4EBEF0D02A54D3D65E1403D411A296
audjpy_h1_type3_primary,AUDJPY,2019-07-01T02:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,02,0,2367,9B0F39DDED5C4892499F44A93BBA5D24E615A8C5B09484C8C1E258E88BCDCE48
audjpy_h1_type3_primary,AUDJPY,2019-07-03T19:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,19,1,1918,287E2B6A1C364A6FB5413F0709AEFA1FF465F584BA943A319D3B06F1D5357E59
audjpy_h1_type3_primary,AUDJPY,2019-07-05T01:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,01,2,1325,020A5AB07EC331E905EC1EB5555192FBC54CD44F286B306E2525FB72BA730E20
audjpy_h1_type3_primary,AUDJPY,2019-07-09T22:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,22,2,1465,6DE14314116344589DEE4EC1B53FAA2B3428C4637554677FD26074B1AC5D8FF6
audjpy_h1_type3_primary,AUDJPY,2019-07-10T04:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,04,0,1463,4A1471D1A0C7ABF7FE70BF3E32AF01E461295F8E6B2D91EEF7ABB5D7DC8AE22F
audjpy_h1_type3_primary,AUDJPY,2019-07-11T13:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,13,1,1895,2373D50815358A1037078B48872E374176D0BA7D23C5661AE765102D0760A3BF
audjpy_h1_type3_primary,AUDJPY,2019-07-12T10:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,10,0,2636,5449DFC0E87095A88D4943C971456F74E7C4FB3E15CEA14E60B0592210531C95
audjpy_h1_type3_primary,AUDJPY,2019-07-12T21:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,21,0,1509,F2713FA35E1C7F7F4B89FDEC27A48468484093C2175F5A873C0C965972062E28
audjpy_h1_type3_primary,AUDJPY,2019-07-16T17:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,17,1,3109,A059BE112EC0AFC7FB934EB8B66DABB7602DFA829ED201F6B0E61A6050CB18AC
audjpy_h1_type3_primary,AUDJPY,2019-07-17T14:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,14,2,1885,1F4234011C61FFB0CA6DDD6378CA33DE68462274C14D488960DA151C0084D217
audjpy_h1_type3_primary,AUDJPY,2019-07-18T16:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,16,1,2544,E67294DD38ADBA4C074F634C58B526741CDB150C15CA2ACDD3B2C5493DE57A26
audjpy_h1_type3_primary,AUDJPY,2019-07-22T04:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,04,0,2976,6E925BA8C02440B000BA0076C1A68BA556E4587A3E0F53BEE20F180D84FAABBB
audjpy_h1_type3_primary,AUDJPY,2019-07-23T23:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,23,3,933,7534F84F57A3AD57E84E246C621D7972311E824966B99C8910379A9D1A1B45A5
audjpy_h1_type3_primary,AUDJPY,2019-07-29T11:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,11,0,1025,4902ECB595FFE3B531DE76B691EB96E1D56D6CC15C4D4210320370166916FCAB
audjpy_h1_type3_primary,AUDJPY,2019-07-31T08:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,08,1,1472,BAEFBA34418F3A8A7092EE65C5AD844C3A815CE9F42151918512E0012A53DB5B
audjpy_h1_type3_primary,AUDJPY,2019-08-01T03:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,03,0,4128,1CAD14D026ADAA4501BBDD39329AC5152C0B30AF34C8054D18A6CE3AE7E9C280
audjpy_h1_type3_primary,AUDJPY,2019-08-05T01:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,01,2,1806,CC0E6D6A413BAA1EE4C0B5FDE3A46ABE458622FC10B5F49B168D4AFDAB657EC0
audjpy_h1_type3_primary,AUDJPY,2019-08-06T07:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,07,0,5516,D899E9E84AD77E782EF43025DC45FC78467924DEC8C66C8B5F2A5C72B510D1FE
audjpy_h1_type3_primary,AUDJPY,2019-08-07T12:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,12,0,2840,A95DDF31B9F0B2118B8E5CCF20D1EC4D8E6769D0AEC608CB340A4D0D9B9C90E1
audjpy_h1_type3_primary,AUDJPY,2019-08-07T23:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,23,0,1663,A8E05992D4667746942EF68E5B5ED00462536A83C5B9DC0B6AF32D134A525344
audjpy_h1_type3_primary,AUDJPY,2019-08-12T19:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,19,0,2187,AEDAB9D1FA77080017E149098F023E6D1C09EC50FEE11D1DC6994A98A1FE981F
audjpy_h1_type3_primary,AUDJPY,2019-08-14T00:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,00,7,987,52BCED43E98E22B01629FA91B17030DB23F860B80F4ABB938882EE68D57D1C0D
audjpy_h1_type3_primary,AUDJPY,2019-08-15T05:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,05,0,3316,7663AF89F5624244483E164761340FD8BE0AE50F5295C9E34C058ABC46B5C62F
audjpy_h1_type3_primary,AUDJPY,2019-08-16T07:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,07,0,1806,6338ADFC4210707936643500E751B572A764360632E84809484A83F6B2845774
audjpy_h1_type3_primary,AUDJPY,2019-08-16T15:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,15,0,3049,634BDD0AB95A2517B8FEA85956C8305AFD30D86AA3E11CF9363FCCE410D74E0B
audjpy_h1_type3_primary,AUDJPY,2019-08-16T21:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,21,1,1831,68D2707CFAEF0475FF3295B84282C5F0D1BB2D00F4541AF4501070D999A633ED
audjpy_h1_type3_primary,AUDJPY,2019-08-22T02:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,02,0,1354,EF8C96AA039C1E76F0E1A27440E166D5E034E0D7A1E0A9C6BE97AB081705E377
audjpy_h1_type3_primary,AUDJPY,2019-08-26T06:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,06,0,3660,6639F1480A9AE0FA19CB76612C3FA110B0CC2C64E492E2E84246D0C5C2F91C42
audjpy_h1_type3_primary,AUDJPY,2019-08-27T14:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,14,0,2224,ABEDDB361FF49E84B646173D0DFA4AA00920AE3FCAC8C3F5A1225D7A6AEE2F1E
audjpy_h1_type3_primary,AUDJPY,2019-08-28T03:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,03,0,2944,DE0AED1AFEBFC358F7228FA8DD82E3EED57E6A9EA097CF0A3D86717C528EC6B6
audjpy_h1_type3_primary,AUDJPY,2019-08-28T13:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,13,0,2303,EB5CF6425507E30B27287E08AA9320C25E28176715CF743A4B252A3D442A246F
audjpy_h1_type3_primary,AUDJPY,2019-08-28T19:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,19,0,1756,59AB294294D4572CD5F6635187C124305B43147DB67ED07DB2EFD231D1820406
audjpy_h1_type3_primary,AUDJPY,2019-08-29T13:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,13,0,2429,5CA36F415EF1835B313CEF4B65048EACDD73509F1091B73B287ABDDA1956D744
audjpy_h1_type3_primary,AUDJPY,2019-08-30T03:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,03,0,3585,4C70142E9B2CFB6E0D2776B9F29B07D7B222380E94893ACF23550F5ED903FFB1
audjpy_h1_type3_primary,AUDJPY,2019-08-30T20:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,20,1,2403,CB013CAC5E9C5DB9ADD9EC6AA088E69043D80D8CC3B16578D5B6B69053294394
audjpy_h1_type3_primary,AUDJPY,2019-09-03T17:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,17,0,5428,BBE8CEC32FF650EF9B2C26B18EE3E92DDC94E227C875C38644DC172C85C9DA8E
audjpy_h1_type3_primary,AUDJPY,2019-09-05T14:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,14,1,2117,7962451AA78085DE221CA736CC34C7B4AC0F1193A050009FA02044D73376D254
audjpy_h1_type3_primary,AUDJPY,2019-09-06T04:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,04,0,2457,D3BBF419A091B4C55B25E1303EA0C82695177AC19FA433B24C1BAA14FC98DB09
audjpy_h1_type3_primary,AUDJPY,2019-09-06T12:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,12,0,2786,3A2DC6DA55DBA2B25B3832C61E40BB5DA885AE221B693068B5E940CDE598359B
audjpy_h1_type3_primary,AUDJPY,2019-09-09T02:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,02,0,1398,3CAC96493F3CBDB58CA705949557DC0B70E2D5DC8302B82B7C836BC564D33306
audjpy_h1_type3_primary,AUDJPY,2019-09-09T08:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,08,1,1255,82C1DB25BCE769868B266544FFA0D88251426BA349755B2D8BDE20B47D40D615
audjpy_h1_type3_primary,AUDJPY,2019-09-10T10:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,10,0,2818,0F20B3B888ED949DE19745B1BC71833EF9DDF63DC4FCFEEDD54135CBFB136275
audjpy_h1_type3_primary,AUDJPY,2019-09-11T09:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,09,1,1669,4691B0700B7B78DC91F18F3AC9F279A7BFA242EBEDE802367878E2464448FCC2
audjpy_h1_type3_primary,AUDJPY,2019-09-11T22:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,22,2,931,9FF07A89634C6423C9B4CDBEC9796D7CDDC39A7DDA568893CE6FA6B05854DCF4
audjpy_h1_type3_primary,AUDJPY,2019-09-12T20:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,20,1,2530,7C5D5DDF1E7807D40B5A1DE9D6BEF0C99F2D1DC28F763B4832B3D5624F24D769
audjpy_h1_type3_primary,AUDJPY,2019-09-13T03:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,03,1,2617,F53C50F7357D2827D57F5BF9F6FADE21DB2F85D8BA970C0F3996A1FA1F326BC5
audjpy_h1_type3_primary,AUDJPY,2019-09-13T19:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,19,0,2012,90C8C118181C7F713AE05EF04D2E68ED0604E1362385E60879D89EC9C981E110
audjpy_h1_type3_primary,AUDJPY,2019-09-17T18:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,18,0,2907,E4AF2844E859D8BD8F6524293D79F9058DB4B91FF73E1D996D5F8218520CD799
audjpy_h1_type3_primary,AUDJPY,2019-09-23T07:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,07,1,1092,4BB5283481F43D610E36CC6D4833C869A1629BCBB6D12D300E1F55A6049FAA4C
audjpy_h1_type3_primary,AUDJPY,2019-09-24T09:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,09,1,1479,F59BCDDFFF132A560332A4A73663424C08FE2762C15DB044062D564E668CBCC2
audjpy_h1_type3_primary,AUDJPY,2019-09-24T14:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,14,0,1114,9F7755ABDDDBECF3508E0E5CCB371EFB8C9641516E7D93CDC4B827F730624928
audjpy_h1_type3_primary,AUDJPY,2019-09-25T21:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,21,1,1947,9C592D2C4D62A62F48DA7BF0B9819BCE52D9B7123F070E72FBDD23A07AED3C97
audjpy_h1_type3_primary,AUDJPY,2019-09-26T23:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,23,2,1165,130D63D6892B2D6CDCB4A71D4E4699FE9D46BAF9E8FB76503E0A6F751BEA17A2
audjpy_h1_type3_primary,AUDJPY,2019-09-30T13:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,13,1,1150,93E0D2DFECFA5F38AFA37774EA93837877E2EB7381CA62FBEA57DA03492E576D
audjpy_h1_type3_primary,AUDJPY,2019-10-02T05:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,05,1,1739,EBF8450F6F8208C546CA44D8F78FB133FD5E374F663F977921351EC01715B3EF
audjpy_h1_type3_primary,AUDJPY,2019-10-03T08:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,08,1,1608,4277941CBAAD8931ABAA69B27C94CFABD6A553E9D019747852DE0701009CB0F6
audjpy_h1_type3_primary,AUDJPY,2019-10-04T09:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,09,1,2158,AD0945AC8C8AF01B5C0FA6C0F56C3D3AD85EE2CF863925CF9C39C4C145C34C4E
audjpy_h1_type3_primary,AUDJPY,2019-10-04T17:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,17,0,3812,8126078B196037C4C3623C97C9AF18F2CBD27ED529ABCD88819B2E656600312D
audjpy_h1_type3_primary,AUDJPY,2019-10-08T06:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,06,1,1345,2E51CA4616182C311FF60259D6EB3624345555FB6C5F4C14C942C1089EF8A38D
audjpy_h1_type3_primary,AUDJPY,2019-10-10T06:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,06,2,1922,0701DE9B6AF8DF3B2C69F13E5CCFDC1401064BB1B1C372EE76F684528D3F95A2
audjpy_h1_type3_primary,AUDJPY,2019-10-10T18:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,18,0,3375,E626F8F852F11E1CEE7348DD03CF3E635C04C8AA55427A4D432BF7EF897DD926
audjpy_h1_type3_primary,AUDJPY,2019-10-11T07:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,07,2,1474,7178F93CABE07E98AE77C22BF7D351653787B64DC4D10D1E5AA2F3E09A1E3B64
audjpy_h1_type3_primary,AUDJPY,2019-10-11T14:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,14,0,4068,9690ACE868CA056E1F0CE493173DE85DEB82C31D66630750744AD4669292D4F1
audjpy_h1_type3_primary,AUDJPY,2019-10-14T03:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,03,2,3064,CCA2BFB1663F636BE398C3A61AB8CA3EB30D09B3F477C8D4E3E13A92C35F4299
audjpy_h1_type3_primary,AUDJPY,2019-10-14T18:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,18,0,2199,58A0B361DDE2BA883727D66B7730DE088B768AB9C8E200F876A9823265888044
audjpy_h1_type3_primary,AUDJPY,2019-10-16T20:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,20,0,2254,B153625BF21B9964DAFFD2864BA7D2491C335960BE1FDFB06EC3C8DEA8B8A3BF
audjpy_h1_type3_primary,AUDJPY,2019-10-17T14:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,14,1,2869,F8E2BE5996D7D7E9460D9E93AC23CDFB798372D0C92B3C59F1A3DD4F31282D35
audjpy_h1_type3_primary,AUDJPY,2019-10-21T13:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,13,0,1324,7ABCA6504F3749DC8621252C49E8CD6808BEAB7D897ACCCC17E8C775E965D280
audjpy_h1_type3_primary,AUDJPY,2019-10-22T20:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,20,0,1624,3EF63B952F4BA34E5BCA8B16E1661E67FC179BC49A65E30D5B8CBFFD7B078D65
audjpy_h1_type3_primary,AUDJPY,2019-10-23T16:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,16,1,2685,40A9A889E74A094B7C9A257FA3E3ED15626966023F3CA0F7704F30A70165D2AD
audjpy_h1_type3_primary,AUDJPY,2019-10-23T22:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,22,0,1505,7044C5F8F596E7183408D5CEDD14B45978D59A708BED9D519BADBAAA1F69A586
audjpy_h1_type3_primary,AUDJPY,2019-10-28T11:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,11,1,2099,2891622B8838DEBEB89864FEEDF65980C24AA85F48B3FF91349AED5311FD93B5
audjpy_h1_type3_primary,AUDJPY,2019-10-30T10:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,10,2,1892,534CACD526BEB4ACA07B3CAA570D0D3674FACEA8A44A18DC0277D46A4DD29DC5
audjpy_h1_type3_primary,AUDJPY,2019-10-30T20:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,20,1,1654,2FDD7CC5BCCCA6A94D1A7B33630F06D056E9BADC273D9C18F4CE527F63BA1939
audjpy_h1_type3_primary,AUDJPY,2019-11-01T19:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,19,0,2255,20336AF0D327960C0AAEF123F947FD983A24576F6CC8F667686D29367EB9F8B9
audjpy_h1_type3_primary,AUDJPY,2019-11-05T12:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,12,0,2154,DB806F209BE7FAB84AAE7FA45CB8D4BA0F1FC0531ACA53A95BEBF1C59AB3070A
audjpy_h1_type3_primary,AUDJPY,2019-11-07T00:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,00,6,2313,029A0628CF0D0264994C3E25D85DB2CAC807174D9E46F76FE9FA226BDE56EC4F
audjpy_h1_type3_primary,AUDJPY,2019-11-07T10:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,10,0,3143,BA5153E796F5715744187D2E5CC3F92B80C315B10383383EDCA0CDD189A0258B
audjpy_h1_type3_primary,AUDJPY,2019-11-11T02:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,02,1,1603,01005650EAB77A65EFE6EC39FA5C7E709BD0B7EA734150B064B894D37D46FBB6
audjpy_h1_type3_primary,AUDJPY,2019-11-12T09:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,09,1,1963,A799E9B6A2AB25A1EAA9326A93F4E4E1202F0EC04DBD3F01780F4E6D29A9B2BE
audjpy_h1_type3_primary,AUDJPY,2019-11-15T05:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,05,1,1100,0F2A2E8B538152EDE1A45BE01CFA7A89AD37F70677F45660203B2668906BE87D
audjpy_h1_type3_primary,AUDJPY,2019-11-15T17:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,17,0,2274,F91D7DAC348AC4B711E0110745C75CCF9969DB8CFAE29ED50B597978AE65429B
audjpy_h1_type3_primary,AUDJPY,2019-11-18T12:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,12,1,1626,A1BF2BC81C533485E640F9ACBCB31F4D0BE21ED58CD2A7FEE05B702FF3002B4D
audjpy_h1_type3_primary,AUDJPY,2019-11-19T07:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,07,1,843,C96EA892600A76706E84F49FBF39F07CE9F86C5DC640824789BDD2C6DFBD460B
