row_key,week_open_utc,pair,candidate_b_side,trigger_side,candidate_b_alignment,candidate_b_contra_alignment,session_id,session_label,range_start_utc,range_end_utc,entry_start_utc,entry_end_utc,session_range_adr,entry_path_efficiency,entry_range_adr,path_efficiency_week,range_ratio_pair,efficiency_bucket,range_floor_adr,range_condition_pass,range_expansion_bucket,geometry_regime,geometry_harvestable_candidate,grid_quantum_adr,signal_adr_brick,adaptive_spacing_formula_id,adaptive_spacing_raw_adr,adaptive_spacing_adr,adaptive_spacing_range_floor_adr,adaptive_range_condition_pass,adaptive_signal_adr_brick,adaptive_spacing_tradability_pass,sweep_timestamp_utc,rejection_timestamp_utc,displacement_timestamp_utc,sweep_depth_adr,sweep_required_adr,displacement_body_adr,displacement_required_adr,sweep_to_entry_bars,signal_form,bb_sweep_context,family_alignment_context,base_currency_strength,quote_currency_strength,content_hash
2022-01-10T00:00:00.000Z|USDCHF|asia_london|2022-01-13|LONG|2022-01-13T09:30:00.000Z|2022-01-13T09:31:00.000Z,2022-01-10T00:00:00.000Z,USDCHF,SHORT,LONG,-1,1,asia_london|2022-01-13,ASIA_LONDON,2022-01-12T13:00:00.000Z,2022-01-12T21:00:00.000Z,2022-01-13T00:00:00.000Z,2022-01-13T13:00:00.000Z,1.71275,0.033901,0.663498,0.014805,1,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.570917,0.3,0.9,true,0.075,,2022-01-13T09:30:00.000Z,2022-01-13T09:31:00.000Z,2022-01-13T09:31:00.000Z,0.065149,0.05,0.101154,0.05,1,2_BAR,true,-1.390442,-1.390442,0.117021,7F973A4BAF1DEA0A9FCD2987F09E5D7BE79B3F4CC1B26CD62CB4E969D84B7A4E
2022-01-10T00:00:00.000Z|USDCHF|ny|2022-01-13|LONG|2022-01-13T15:50:00.000Z|2022-01-13T15:51:00.000Z,2022-01-10T00:00:00.000Z,USDCHF,SHORT,LONG,-1,1,ny|2022-01-13,NY,2022-01-13T00:00:00.000Z,2022-01-13T13:00:00.000Z,2022-01-13T13:00:00.000Z,2022-01-13T21:00:00.000Z,0.663498,0.017101,0.555486,0.014805,1,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.221166,0.221166,0.663498,true,0.055291,,2022-01-13T15:50:00.000Z,2022-01-13T15:51:00.000Z,2022-01-13T15:51:00.000Z,0.063435,0.05,0.054863,0.05,1,2_BAR,false,-1.390442,-1.390442,0.117021,39C6C8ED945EEFBFF57150B8F56FE2AB9CCFAE06B2BC17EC767E708FABF00B33
2022-01-10T00:00:00.000Z|USDCHF|ny|2022-01-13|LONG|2022-01-13T15:51:00.000Z|2022-01-13T15:51:00.000Z,2022-01-10T00:00:00.000Z,USDCHF,SHORT,LONG,-1,1,ny|2022-01-13,NY,2022-01-13T00:00:00.000Z,2022-01-13T13:00:00.000Z,2022-01-13T13:00:00.000Z,2022-01-13T21:00:00.000Z,0.663498,0.017101,0.555486,0.014805,1,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.221166,0.221166,0.663498,true,0.055291,,2022-01-13T15:51:00.000Z,2022-01-13T15:51:00.000Z,2022-01-13T15:51:00.000Z,0.068579,0.05,0.054863,0.05,0,1_BAR,false,-1.390442,-1.390442,0.117021,5709191EF4EFDD3A7400231D0B6B05B1D1E2F298FAD31E9690756867EACCDDF9
2022-01-10T00:00:00.000Z|USDCHF|ny|2022-01-14|SHORT|2022-01-14T14:32:00.000Z|2022-01-14T14:34:00.000Z,2022-01-10T00:00:00.000Z,USDCHF,SHORT,SHORT,1,-1,ny|2022-01-14,NY,2022-01-14T00:00:00.000Z,2022-01-14T13:00:00.000Z,2022-01-14T13:00:00.000Z,2022-01-14T21:00:00.000Z,0.416615,0.027397,0.404613,0.014805,1,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.138872,0.2,0.6,false,0.05,,2022-01-14T14:32:00.000Z,2022-01-14T14:33:00.000Z,2022-01-14T14:34:00.000Z,0.051434,0.05,0.051433,0.05,2,2_BAR,true,0.117021,-1.390442,0.117021,1962551BC8004FB99D8DAD06549B5DDD53A989A62E33A6E28AEAB6FBE93B7604
2022-01-10T00:00:00.000Z|USDCHF|ny|2022-01-14|SHORT|2022-01-14T15:05:00.000Z|2022-01-14T15:06:00.000Z,2022-01-10T00:00:00.000Z,USDCHF,SHORT,SHORT,1,-1,ny|2022-01-14,NY,2022-01-14T00:00:00.000Z,2022-01-14T13:00:00.000Z,2022-01-14T13:00:00.000Z,2022-01-14T21:00:00.000Z,0.416615,0.027397,0.404613,0.014805,1,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.138872,0.2,0.6,false,0.05,,2022-01-14T15:05:00.000Z,2022-01-14T15:06:00.000Z,2022-01-14T15:06:00.000Z,0.087438,0.05,0.087438,0.05,1,2_BAR,true,0.117021,-1.390442,0.117021,C26119CC5CBF4086F4A4A64C5D06613E909782BC9EF7FCF7AEC1C42B7602724F
2022-01-10T00:00:00.000Z|USDCHF|ny|2022-01-14|SHORT|2022-01-14T15:06:00.000Z|2022-01-14T15:06:00.000Z,2022-01-10T00:00:00.000Z,USDCHF,SHORT,SHORT,1,-1,ny|2022-01-14,NY,2022-01-14T00:00:00.000Z,2022-01-14T13:00:00.000Z,2022-01-14T13:00:00.000Z,2022-01-14T21:00:00.000Z,0.416615,0.027397,0.404613,0.014805,1,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.138872,0.2,0.6,false,0.05,,2022-01-14T15:06:00.000Z,2022-01-14T15:06:00.000Z,2022-01-14T15:06:00.000Z,0.075437,0.05,0.087438,0.05,0,1_BAR,true,0.117021,-1.390442,0.117021,5D5B39AD537E3259CE5F111464D9E38A69DFE8CB9D1ECEAD938791CC08E30DC2
2022-01-10T00:00:00.000Z|USDJPY|ny|2022-01-11|SHORT|2022-01-11T15:05:00.000Z|2022-01-11T15:06:00.000Z,2022-01-10T00:00:00.000Z,USDJPY,SHORT,SHORT,1,-1,ny|2022-01-11,NY,2022-01-11T00:00:00.000Z,2022-01-11T13:00:00.000Z,2022-01-11T13:00:00.000Z,2022-01-11T21:00:00.000Z,0.747199,0.048608,0.806501,0.034044,1,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.249066,0.249066,0.747199,true,0.062267,,2022-01-11T15:05:00.000Z,2022-01-11T15:06:00.000Z,2022-01-11T15:06:00.000Z,0.063255,0.05,0.063255,0.05,1,2_BAR,false,1.390442,-1.390442,1.458613,D7B80F337635A0E9B736E346C74488AE7DCF276560ABBBC2FF3CF2FA0B51CF06
2022-01-10T00:00:00.000Z|USDJPY|ny|2022-01-11|SHORT|2022-01-11T15:06:00.000Z|2022-01-11T15:06:00.000Z,2022-01-10T00:00:00.000Z,USDJPY,SHORT,SHORT,1,-1,ny|2022-01-11,NY,2022-01-11T00:00:00.000Z,2022-01-11T13:00:00.000Z,2022-01-11T13:00:00.000Z,2022-01-11T21:00:00.000Z,0.747199,0.048608,0.806501,0.034044,1,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.249066,0.249066,0.747199,true,0.062267,,2022-01-11T15:06:00.000Z,2022-01-11T15:06:00.000Z,2022-01-11T15:06:00.000Z,0.055348,0.05,0.063255,0.05,0,1_BAR,false,1.390442,-1.390442,1.458613,2E7F9C82F2672A65B3ACFA9C04EF808E3F709BA1C30833A9F5CB9D573E213473
2022-01-10T00:00:00.000Z|USDJPY|ny|2022-01-13|LONG|2022-01-13T15:16:00.000Z|2022-01-13T15:17:00.000Z,2022-01-10T00:00:00.000Z,USDJPY,SHORT,LONG,-1,1,ny|2022-01-13,NY,2022-01-13T00:00:00.000Z,2022-01-13T13:00:00.000Z,2022-01-13T13:00:00.000Z,2022-01-13T21:00:00.000Z,0.90929,0.046207,0.76499,0.034044,1,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.303097,0.3,0.9,true,0.075,,2022-01-13T15:16:00.000Z,2022-01-13T15:17:00.000Z,2022-01-13T15:17:00.000Z,0.059302,0.05,0.061279,0.05,1,2_BAR,true,-1.458613,-1.390442,1.458613,EFCA84AE65249B9A08F8FC8391D4EC5DE9F67246BE76DD3E595A5BC0EC0C266D
2022-01-10T00:00:00.000Z|USDJPY|ny|2022-01-13|LONG|2022-01-13T15:27:00.000Z|2022-01-13T15:28:00.000Z,2022-01-10T00:00:00.000Z,USDJPY,SHORT,LONG,-1,1,ny|2022-01-13,NY,2022-01-13T00:00:00.000Z,2022-01-13T13:00:00.000Z,2022-01-13T13:00:00.000Z,2022-01-13T21:00:00.000Z,0.90929,0.046207,0.76499,0.034044,1,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.303097,0.3,0.9,true,0.075,,2022-01-13T15:27:00.000Z,2022-01-13T15:28:00.000Z,2022-01-13T15:28:00.000Z,0.069185,0.05,0.051395,0.05,1,2_BAR,true,-1.458613,-1.390442,1.458613,1168D2F8A90F7407B8F13CFA2BFABCFA4760D9818E27E8180CF599C30AC747A6
2022-01-10T00:00:00.000Z|USDJPY|ny|2022-01-13|LONG|2022-01-13T15:28:00.000Z|2022-01-13T15:28:00.000Z,2022-01-10T00:00:00.000Z,USDJPY,SHORT,LONG,-1,1,ny|2022-01-13,NY,2022-01-13T00:00:00.000Z,2022-01-13T13:00:00.000Z,2022-01-13T13:00:00.000Z,2022-01-13T21:00:00.000Z,0.90929,0.046207,0.76499,0.034044,1,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.303097,0.3,0.9,true,0.075,,2022-01-13T15:28:00.000Z,2022-01-13T15:28:00.000Z,2022-01-13T15:28:00.000Z,0.053371,0.05,0.051395,0.05,0,1_BAR,false,-1.458613,-1.390442,1.458613,1C237DD5ABD462EBC810F024FCD3A26EB6020BB09B0E86CD9D4E8D4E2ECB226D
2022-01-10T00:00:00.000Z|USDJPY|asia_london|2022-01-14|LONG|2022-01-14T01:19:00.000Z|2022-01-14T01:20:00.000Z,2022-01-10T00:00:00.000Z,USDJPY,SHORT,LONG,-1,1,asia_london|2022-01-14,ASIA_LONDON,2022-01-13T13:00:00.000Z,2022-01-13T21:00:00.000Z,2022-01-14T00:00:00.000Z,2022-01-14T13:00:00.000Z,0.76499,0.049943,1.065451,0.034044,1,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.254997,0.254997,0.76499,true,0.063749,,2022-01-14T01:19:00.000Z,2022-01-14T01:20:00.000Z,2022-01-14T01:20:00.000Z,0.067208,0.05,0.067208,0.05,1,2_BAR,false,-1.458613,-1.390442,1.458613,304FA37407D517BE691C8F2F5538F534EDFA4C24DBC1F5928617BDF802D3BCB0
2022-01-10T00:00:00.000Z|USDJPY|asia_london|2022-01-14|LONG|2022-01-14T01:20:00.000Z|2022-01-14T01:20:00.000Z,2022-01-10T00:00:00.000Z,USDJPY,SHORT,LONG,-1,1,asia_london|2022-01-14,ASIA_LONDON,2022-01-13T13:00:00.000Z,2022-01-13T21:00:00.000Z,2022-01-14T00:00:00.000Z,2022-01-14T13:00:00.000Z,0.76499,0.049943,1.065451,0.034044,1,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.254997,0.254997,0.76499,true,0.063749,,2022-01-14T01:20:00.000Z,2022-01-14T01:20:00.000Z,2022-01-14T01:20:00.000Z,0.057325,0.05,0.067208,0.05,0,1_BAR,false,-1.458613,-1.390442,1.458613,408D64206F0133FC40CDBD7FEF069C4CF687952C0BEB1C7329C0D81729F45F95
2022-01-10T00:00:00.000Z|USDJPY|ny|2022-01-14|LONG|2022-01-14T14:21:00.000Z|2022-01-14T14:22:00.000Z,2022-01-10T00:00:00.000Z,USDJPY,SHORT,LONG,-1,1,ny|2022-01-14,NY,2022-01-14T00:00:00.000Z,2022-01-14T13:00:00.000Z,2022-01-14T13:00:00.000Z,2022-01-14T21:00:00.000Z,1.065451,0.029026,0.786733,0.034044,1,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.35515,0.3,0.9,true,0.075,,2022-01-14T14:21:00.000Z,2022-01-14T14:22:00.000Z,2022-01-14T14:22:00.000Z,0.118603,0.05,0.110696,0.05,1,2_BAR,false,-1.458613,-1.390442,1.458613,52BF2DD58F454A5F458DE4EC4883284DAEF0502F5271EB874CE469597FB11C1D
2022-01-10T00:00:00.000Z|USDJPY|ny|2022-01-14|LONG|2022-01-14T14:22:00.000Z|2022-01-14T14:22:00.000Z,2022-01-10T00:00:00.000Z,USDJPY,SHORT,LONG,-1,1,ny|2022-01-14,NY,2022-01-14T00:00:00.000Z,2022-01-14T13:00:00.000Z,2022-01-14T13:00:00.000Z,2022-01-14T21:00:00.000Z,1.065451,0.029026,0.786733,0.034044,1,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.35515,0.3,0.9,true,0.075,,2022-01-14T14:22:00.000Z,2022-01-14T14:22:00.000Z,2022-01-14T14:22:00.000Z,0.073138,0.05,0.110696,0.05,0,1_BAR,false,-1.458613,-1.390442,1.458613,7BA313DBBCFA0B2A5140ADA38DF08B5C3C4A213FE01BB74A2FCD5AB4BDEA68D0
2022-01-17T00:00:00.000Z|AUDCAD|ny|2022-01-17|LONG|2022-01-17T15:46:00.000Z|2022-01-17T15:47:00.000Z,2022-01-17T00:00:00.000Z,AUDCAD,LONG,LONG,1,-1,ny|2022-01-17,NY,2022-01-17T00:00:00.000Z,2022-01-17T13:00:00.000Z,2022-01-17T13:00:00.000Z,2022-01-17T21:00:00.000Z,0.359057,0.025354,0.319561,0.003778,1.020623,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.119686,0.2,0.6,false,0.05,,2022-01-17T15:46:00.000Z,2022-01-17T15:47:00.000Z,2022-01-17T15:47:00.000Z,0.071812,0.05,0.057449,0.05,1,2_BAR,true,-0.595448,0.343608,0.595448,D87B651F1835521785549654A69A35E4BD958E53453B15B9AEA3DAC63302C700
2022-01-17T00:00:00.000Z|AUDCAD|ny|2022-01-17|LONG|2022-01-17T15:47:00.000Z|2022-01-17T15:47:00.000Z,2022-01-17T00:00:00.000Z,AUDCAD,LONG,LONG,1,-1,ny|2022-01-17,NY,2022-01-17T00:00:00.000Z,2022-01-17T13:00:00.000Z,2022-01-17T13:00:00.000Z,2022-01-17T21:00:00.000Z,0.359057,0.025354,0.319561,0.003778,1.020623,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.119686,0.2,0.6,false,0.05,,2022-01-17T15:47:00.000Z,2022-01-17T15:47:00.000Z,2022-01-17T15:47:00.000Z,0.050268,0.05,0.057449,0.05,0,1_BAR,false,-0.595448,0.343608,0.595448,2CD6F1FC4B8D79A35613AE923750415531A68EB639010120F2A9D2BA2317BE4D
2022-01-17T00:00:00.000Z|AUDCAD|asia_london|2022-01-19|LONG|2022-01-19T02:19:00.000Z|2022-01-19T02:20:00.000Z,2022-01-17T00:00:00.000Z,AUDCAD,LONG,LONG,1,-1,asia_london|2022-01-19,ASIA_LONDON,2022-01-18T13:00:00.000Z,2022-01-18T21:00:00.000Z,2022-01-19T00:00:00.000Z,2022-01-19T13:00:00.000Z,0.536791,0.028476,0.459593,0.003778,1.020623,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.17893,0.2,0.6,false,0.05,,2022-01-19T02:19:00.000Z,2022-01-19T02:20:00.000Z,2022-01-19T02:20:00.000Z,0.077197,0.05,0.06104,0.05,1,2_BAR,false,-0.595448,0.343608,0.595448,1D4F7B32712012AA10558F737FFE4D975F5B4996B2E60267BE1B03B6006627C5
2022-01-17T00:00:00.000Z|AUDCAD|asia_london|2022-01-19|LONG|2022-01-19T02:20:00.000Z|2022-01-19T02:20:00.000Z,2022-01-17T00:00:00.000Z,AUDCAD,LONG,LONG,1,-1,asia_london|2022-01-19,ASIA_LONDON,2022-01-18T13:00:00.000Z,2022-01-18T21:00:00.000Z,2022-01-19T00:00:00.000Z,2022-01-19T13:00:00.000Z,0.536791,0.028476,0.459593,0.003778,1.020623,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.17893,0.2,0.6,false,0.05,,2022-01-19T02:20:00.000Z,2022-01-19T02:20:00.000Z,2022-01-19T02:20:00.000Z,0.055654,0.05,0.06104,0.05,0,1_BAR,false,-0.595448,0.343608,0.595448,2F39D2B239CC6C10170A747CBD6DD0999F406E2CF62C789E0A412C9FDDA2FB77
2022-01-17T00:00:00.000Z|AUDCAD|ny|2022-01-21|SHORT|2022-01-21T14:41:00.000Z|2022-01-21T14:42:00.000Z,2022-01-17T00:00:00.000Z,AUDCAD,LONG,SHORT,-1,1,ny|2022-01-21,NY,2022-01-21T00:00:00.000Z,2022-01-21T13:00:00.000Z,2022-01-21T13:00:00.000Z,2022-01-21T21:00:00.000Z,0.450617,0.060457,0.473956,0.003778,1.020623,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.150206,0.2,0.6,false,0.05,,2022-01-21T14:41:00.000Z,2022-01-21T14:42:00.000Z,2022-01-21T14:42:00.000Z,0.09156,0.05,0.080788,0.05,1,2_BAR,false,-0.343608,0.343608,0.595448,48F2248BD164A2D38DCE5B7D91A89861EA2258AEFCA90D08DD419E4DB5F359CC
2022-01-17T00:00:00.000Z|AUDCHF|asia_london|2022-01-18|LONG|2022-01-18T03:49:00.000Z|2022-01-18T03:50:00.000Z,2022-01-17T00:00:00.000Z,AUDCHF,LONG,LONG,1,-1,asia_london|2022-01-18,ASIA_LONDON,2022-01-17T13:00:00.000Z,2022-01-17T21:00:00.000Z,2022-01-18T00:00:00.000Z,2022-01-18T13:00:00.000Z,0.361849,0.024025,0.719175,0.006829,1.053591,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.120616,0.2,0.6,false,0.05,,2022-01-18T03:49:00.000Z,2022-01-18T03:50:00.000Z,2022-01-18T03:50:00.000Z,0.070109,0.05,0.061062,0.05,1,2_BAR,false,-1.134733,0.343608,1.134733,240473020F3DFD154D27B2840A17144CA9095B3ED40C3CC70C2B03B329C05A97
2022-01-17T00:00:00.000Z|AUDCHF|asia_london|2022-01-18|LONG|2022-01-18T03:50:00.000Z|2022-01-18T03:50:00.000Z,2022-01-17T00:00:00.000Z,AUDCHF,LONG,LONG,1,-1,asia_london|2022-01-18,ASIA_LONDON,2022-01-17T13:00:00.000Z,2022-01-17T21:00:00.000Z,2022-01-18T00:00:00.000Z,2022-01-18T13:00:00.000Z,0.361849,0.024025,0.719175,0.006829,1.053591,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.120616,0.2,0.6,false,0.05,,2022-01-18T03:50:00.000Z,2022-01-18T03:50:00.000Z,2022-01-18T03:50:00.000Z,0.076893,0.05,0.061062,0.05,0,1_BAR,false,-1.134733,0.343608,1.134733,E488CE36C0F0C8ABF54F589A4D045F7EE8B5BB9E471276B37862E7BF4680CDBC
2022-01-17T00:00:00.000Z|AUDCHF|asia_london|2022-01-20|SHORT|2022-01-20T01:18:00.000Z|2022-01-20T01:19:00.000Z,2022-01-17T00:00:00.000Z,AUDCHF,LONG,SHORT,-1,1,asia_london|2022-01-20,ASIA_LONDON,2022-01-19T13:00:00.000Z,2022-01-19T21:00:00.000Z,2022-01-20T00:00:00.000Z,2022-01-20T13:00:00.000Z,0.658113,0.039776,0.655851,0.006829,1.053591,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.219371,0.219371,0.658113,true,0.054843,,2022-01-20T01:18:00.000Z,2022-01-20T01:19:00.000Z,2022-01-20T01:19:00.000Z,0.090462,0.05,0.097246,0.05,1,2_BAR,true,-0.343608,0.343608,1.134733,2655D4087BFE6FE1F994E3E0DA0E8421021631FA895A84DB3B2E6041C7F68453
2022-01-17T00:00:00.000Z|AUDCHF|asia_london|2022-01-20|SHORT|2022-01-20T01:19:00.000Z|2022-01-20T01:19:00.000Z,2022-01-17T00:00:00.000Z,AUDCHF,LONG,SHORT,-1,1,asia_london|2022-01-20,ASIA_LONDON,2022-01-19T13:00:00.000Z,2022-01-19T21:00:00.000Z,2022-01-20T00:00:00.000Z,2022-01-20T13:00:00.000Z,0.658113,0.039776,0.655851,0.006829,1.053591,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.219371,0.219371,0.658113,true,0.054843,,2022-01-20T01:19:00.000Z,2022-01-20T01:19:00.000Z,2022-01-20T01:19:00.000Z,0.070108,0.05,0.097246,0.05,0,1_BAR,true,-0.343608,0.343608,1.134733,32B8D44188674E8164E993F83D7ADC777F33A2648BB519E2BABBA665F69DF59A
2022-01-17T00:00:00.000Z|AUDCHF|ny|2022-01-21|LONG|2022-01-21T15:25:00.000Z|2022-01-21T15:27:00.000Z,2022-01-17T00:00:00.000Z,AUDCHF,LONG,LONG,1,-1,ny|2022-01-21,NY,2022-01-21T00:00:00.000Z,2022-01-21T13:00:00.000Z,2022-01-21T13:00:00.000Z,2022-01-21T21:00:00.000Z,1.503935,0.0197,0.75536,0.006829,1.053591,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.501312,0.3,0.9,true,0.075,,2022-01-21T15:25:00.000Z,2022-01-21T15:26:00.000Z,2022-01-21T15:27:00.000Z,0.092724,0.05,0.063323,0.05,2,2_BAR,false,-1.134733,0.343608,1.134733,5910F77DB78B8EB4760A9C1F13F280AD982CF1D353F29BDD2032DEF47BC07743
2022-01-17T00:00:00.000Z|AUDJPY|ny|2022-01-20|SHORT|2022-01-20T15:00:00.000Z|2022-01-20T15:01:00.000Z,2022-01-17T00:00:00.000Z,AUDJPY,LONG,SHORT,-1,1,ny|2022-01-20,NY,2022-01-20T00:00:00.000Z,2022-01-20T13:00:00.000Z,2022-01-20T13:00:00.000Z,2022-01-20T21:00:00.000Z,0.458454,0.05152,0.671089,0.008509,0.9465,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.152818,0.2,0.6,false,0.05,,2022-01-20T15:00:00.000Z,2022-01-20T15:01:00.000Z,2022-01-20T15:01:00.000Z,0.062684,0.05,0.05531,0.05,1,2_BAR,true,-0.343608,0.343608,1.15138,2B8C3983973FEEEA5F86B62E565B3B5B485B15A0A68BE8603E038A4133C34BF3
2022-01-17T00:00:00.000Z|AUDNZD|ny|2022-01-17|SHORT|2022-01-17T16:02:00.000Z|2022-01-17T16:03:00.000Z,2022-01-17T00:00:00.000Z,AUDNZD,SHORT,SHORT,1,-1,ny|2022-01-17,NY,2022-01-17T00:00:00.000Z,2022-01-17T13:00:00.000Z,2022-01-17T13:00:00.000Z,2022-01-17T21:00:00.000Z,0.625022,0.04758,0.399254,0.021092,1.17629,low,0.6,true,expanded,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.208341,0.208341,0.625022,true,0.052085,,2022-01-17T16:02:00.000Z,2022-01-17T16:03:00.000Z,2022-01-17T16:03:00.000Z,0.066543,0.05,0.135461,0.05,1,2_BAR,true,-1.53156,0.343608,-1.53156,963106C135F00A208A05C936839A5809C280C2253A28321C2CD790C43E928D26
2022-01-17T00:00:00.000Z|AUDNZD|asia_london|2022-01-18|SHORT|2022-01-18T03:37:00.000Z|2022-01-18T03:38:00.000Z,2022-01-17T00:00:00.000Z,AUDNZD,SHORT,SHORT,1,-1,asia_london|2022-01-18,ASIA_LONDON,2022-01-17T13:00:00.000Z,2022-01-17T21:00:00.000Z,2022-01-18T00:00:00.000Z,2022-01-18T13:00:00.000Z,0.399254,0.00438,0.480055,0.021092,1.17629,low,0.6,false,expanded,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.133085,0.2,0.6,false,0.05,,2022-01-18T03:37:00.000Z,2022-01-18T03:38:00.000Z,2022-01-18T03:38:00.000Z,0.125955,0.05,0.116449,0.05,1,2_BAR,true,-1.53156,0.343608,-1.53156,5FE44BC61FD279D5504CD7CFC93FCB251AF4927C449124ABC11046B5680467C6
2022-01-17T00:00:00.000Z|AUDNZD|asia_london|2022-01-18|SHORT|2022-01-18T03:38:00.000Z|2022-01-18T03:38:00.000Z,2022-01-17T00:00:00.000Z,AUDNZD,SHORT,SHORT,1,-1,asia_london|2022-01-18,ASIA_LONDON,2022-01-17T13:00:00.000Z,2022-01-17T21:00:00.000Z,2022-01-18T00:00:00.000Z,2022-01-18T13:00:00.000Z,0.399254,0.00438,0.480055,0.021092,1.17629,low,0.6,false,expanded,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.133085,0.2,0.6,false,0.05,,2022-01-18T03:38:00.000Z,2022-01-18T03:38:00.000Z,2022-01-18T03:38:00.000Z,0.057036,0.05,0.116449,0.05,0,1_BAR,false,-1.53156,0.343608,-1.53156,2B98B6D07A8E61E953477B423FF4D524F5834C9C34A1B3290C13246A95565AA5
2022-01-17T00:00:00.000Z|AUDNZD|asia_london|2022-01-18|SHORT|2022-01-18T05:53:00.000Z|2022-01-18T05:54:00.000Z,2022-01-17T00:00:00.000Z,AUDNZD,SHORT,SHORT,1,-1,asia_london|2022-01-18,ASIA_LONDON,2022-01-17T13:00:00.000Z,2022-01-17T21:00:00.000Z,2022-01-18T00:00:00.000Z,2022-01-18T13:00:00.000Z,0.399254,0.00438,0.480055,0.021092,1.17629,low,0.6,false,expanded,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.133085,0.2,0.6,false,0.05,,2022-01-18T05:53:00.000Z,2022-01-18T05:54:00.000Z,2022-01-18T05:54:00.000Z,0.061789,0.05,0.066542,0.05,1,2_BAR,true,-1.53156,0.343608,-1.53156,807416BC789A2794DC299EEF4511DBD0094109941DB27EED3A1CCCF6739362B9
2022-01-17T00:00:00.000Z|AUDNZD|asia_london|2022-01-18|SHORT|2022-01-18T05:54:00.000Z|2022-01-18T05:54:00.000Z,2022-01-17T00:00:00.000Z,AUDNZD,SHORT,SHORT,1,-1,asia_london|2022-01-18,ASIA_LONDON,2022-01-17T13:00:00.000Z,2022-01-17T21:00:00.000Z,2022-01-18T00:00:00.000Z,2022-01-18T13:00:00.000Z,0.399254,0.00438,0.480055,0.021092,1.17629,low,0.6,false,expanded,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.133085,0.2,0.6,false,0.05,,2022-01-18T05:54:00.000Z,2022-01-18T05:54:00.000Z,2022-01-18T05:54:00.000Z,0.061789,0.05,0.066542,0.05,0,1_BAR,false,-1.53156,0.343608,-1.53156,ABAB99862547C3FE81CB6558CEAAA74652D600BC655F419B5000031C0D71AB71
