row_key,week_open_utc,pair,candidate_b_side,session_id,session_label,range_start_utc,range_end_utc,entry_start_utc,entry_end_utc,session_range_adr,entry_path_efficiency,entry_range_adr,range_ratio_pair,efficiency_bucket,range_floor_adr,range_condition_pass,range_expansion_bucket,geometry_regime,geometry_harvestable_candidate,adaptive_spacing_formula_id,adaptive_spacing_raw_adr,adaptive_spacing_adr,adaptive_spacing_range_floor_adr,adaptive_range_condition_pass,adaptive_signal_adr_brick,adaptive_spacing_tradability_pass,trigger_candidates,long_trigger_candidates,short_trigger_candidates,content_hash
2022-01-10T00:00:00.000Z|CADCHF|ny|2022-01-11,2022-01-10T00:00:00.000Z,CADCHF,LONG,ny|2022-01-11,NY,2022-01-11T00:00:00.000Z,2022-01-11T13:00:00.000Z,2022-01-11T13:00:00.000Z,2022-01-11T21:00:00.000Z,0.470665,0.032677,0.666036,1,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.156888,0.2,0.6,false,0.05,,1,0,1,E9C36436B4081E4B172DDAA31DA8A75EC4B65EE0BCBE56EF981E2785C7ABC668
2022-01-10T00:00:00.000Z|CADCHF|asia_london|2022-01-12,2022-01-10T00:00:00.000Z,CADCHF,LONG,asia_london|2022-01-12,ASIA_LONDON,2022-01-11T13:00:00.000Z,2022-01-11T21:00:00.000Z,2022-01-12T00:00:00.000Z,2022-01-12T13:00:00.000Z,0.666036,0.029204,0.621633,1,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.222012,0.222012,0.666036,true,0.055503,,0,0,0,76889879150A3AE22716F52DD8E139D2CBC436AB821EC0A13670850E796D77EA
2022-01-10T00:00:00.000Z|CADCHF|ny|2022-01-12,2022-01-10T00:00:00.000Z,CADCHF,LONG,ny|2022-01-12,NY,2022-01-12T00:00:00.000Z,2022-01-12T13:00:00.000Z,2022-01-12T13:00:00.000Z,2022-01-12T21:00:00.000Z,0.621633,0.100584,1.398674,1,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.207211,0.207211,0.621633,true,0.051803,,0,0,0,355B572FF0E162F8282D9193647D4C97BC34D3B6C6FEAB92CA2360E40E203853
2022-01-10T00:00:00.000Z|CADCHF|asia_london|2022-01-13,2022-01-10T00:00:00.000Z,CADCHF,LONG,asia_london|2022-01-13,ASIA_LONDON,2022-01-12T13:00:00.000Z,2022-01-12T21:00:00.000Z,2022-01-13T00:00:00.000Z,2022-01-13T13:00:00.000Z,1.398674,0.008635,0.510627,1,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.466225,0.3,0.9,true,0.075,,0,0,0,CE234C179122020465E9B3881000390DEA9DBD487CC5C92FC33BD58C2887EFCD
2022-01-10T00:00:00.000Z|CADCHF|ny|2022-01-13,2022-01-10T00:00:00.000Z,CADCHF,LONG,ny|2022-01-13,NY,2022-01-13T00:00:00.000Z,2022-01-13T13:00:00.000Z,2022-01-13T13:00:00.000Z,2022-01-13T21:00:00.000Z,0.510627,0.061397,0.812563,1,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.170209,0.2,0.6,false,0.05,,0,0,0,9CBF209407F37A35E0AF900708CCB1C9DE574342DC2CAEDB1F028F131A6E5900
2022-01-10T00:00:00.000Z|CADCHF|asia_london|2022-01-14,2022-01-10T00:00:00.000Z,CADCHF,LONG,asia_london|2022-01-14,ASIA_LONDON,2022-01-13T13:00:00.000Z,2022-01-13T21:00:00.000Z,2022-01-14T00:00:00.000Z,2022-01-14T13:00:00.000Z,0.812563,0.004779,0.765941,1,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.270854,0.270854,0.812563,true,0.067714,,0,0,0,0C43EEFE0F4E158485250681975F11563B6F6F5155ED606FD9BCF2ECF5CE0D8C
2022-01-10T00:00:00.000Z|CADCHF|ny|2022-01-14,2022-01-10T00:00:00.000Z,CADCHF,LONG,ny|2022-01-14,NY,2022-01-14T00:00:00.000Z,2022-01-14T13:00:00.000Z,2022-01-14T13:00:00.000Z,2022-01-14T21:00:00.000Z,0.765941,0.04067,0.475105,1,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.255314,0.255314,0.765941,true,0.063828,,1,1,0,D2240BA91CF0E77F354CA44DC932024D8356A79879AA4AE15301B86B29259595
2022-01-10T00:00:00.000Z|CADJPY|ny|2022-01-10,2022-01-10T00:00:00.000Z,CADJPY,LONG,ny|2022-01-10,NY,2022-01-10T00:00:00.000Z,2022-01-10T13:00:00.000Z,2022-01-10T13:00:00.000Z,2022-01-10T21:00:00.000Z,0.880531,0.01659,0.690662,1,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.29351,0.29351,0.880531,true,0.073378,,0,0,0,7B41E7F3456F27557E088300ACFD7657CCFBDA77A9652908898A73C43CD9166D
2022-01-10T00:00:00.000Z|CADJPY|asia_london|2022-01-11,2022-01-10T00:00:00.000Z,CADJPY,LONG,asia_london|2022-01-11,ASIA_LONDON,2022-01-10T13:00:00.000Z,2022-01-10T21:00:00.000Z,2022-01-11T00:00:00.000Z,2022-01-11T13:00:00.000Z,0.690662,0.053216,0.587445,1,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.230221,0.230221,0.690662,true,0.057555,,0,0,0,4710C6AE87953D53965F9624A956CFD89AFF619CD476C28A026E3FC005CA2863
2022-01-10T00:00:00.000Z|CADJPY|ny|2022-01-11,2022-01-10T00:00:00.000Z,CADJPY,LONG,ny|2022-01-11,NY,2022-01-11T00:00:00.000Z,2022-01-11T13:00:00.000Z,2022-01-11T13:00:00.000Z,2022-01-11T21:00:00.000Z,0.587445,0.051304,0.705954,1,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.195815,0.2,0.6,false,0.05,,2,0,2,047B95AF366B5F216F59411961665A75A3F14609E3F375CF380BCF74918B4CC3
2022-01-10T00:00:00.000Z|CADJPY|asia_london|2022-01-12,2022-01-10T00:00:00.000Z,CADJPY,LONG,asia_london|2022-01-12,ASIA_LONDON,2022-01-11T13:00:00.000Z,2022-01-11T21:00:00.000Z,2022-01-12T00:00:00.000Z,2022-01-12T13:00:00.000Z,0.705954,0.052348,0.561959,1,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.235318,0.235318,0.705954,true,0.058829,,0,0,0,E7C67920FAA02A929AD9834004B2DBC9F059E31FB4FDC7A82AEEFE3982CDC2B6
2022-01-10T00:00:00.000Z|CADJPY|ny|2022-01-12,2022-01-10T00:00:00.000Z,CADJPY,LONG,ny|2022-01-12,NY,2022-01-12T00:00:00.000Z,2022-01-12T13:00:00.000Z,2022-01-12T13:00:00.000Z,2022-01-12T21:00:00.000Z,0.561959,0.063648,0.909839,1,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.18732,0.2,0.6,false,0.05,,0,0,0,2CC8F13C6E335494BB26DC59EB3F9B7BBC44D251AF9CDF99EB4A64BF9840A1D4
2022-01-10T00:00:00.000Z|CADJPY|asia_london|2022-01-13,2022-01-10T00:00:00.000Z,CADJPY,LONG,asia_london|2022-01-13,ASIA_LONDON,2022-01-12T13:00:00.000Z,2022-01-12T21:00:00.000Z,2022-01-13T00:00:00.000Z,2022-01-13T13:00:00.000Z,0.909839,0.019118,0.298182,1,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.30328,0.3,0.9,true,0.075,,0,0,0,61177B8DB8048DFFDCDCADD1C15465D0AEA1C7F81D73719546C647952979FE3A
2022-01-10T00:00:00.000Z|CADJPY|ny|2022-01-13,2022-01-10T00:00:00.000Z,CADJPY,LONG,ny|2022-01-13,NY,2022-01-13T00:00:00.000Z,2022-01-13T13:00:00.000Z,2022-01-13T13:00:00.000Z,2022-01-13T21:00:00.000Z,0.298182,0.069846,0.811719,1,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.099394,0.2,0.6,false,0.05,,0,0,0,A888D845C199DDAF5F5C75F240A3476506631EF6893E08F1FADCDA3CFB32B648
2022-01-10T00:00:00.000Z|CADJPY|asia_london|2022-01-14,2022-01-10T00:00:00.000Z,CADJPY,LONG,asia_london|2022-01-14,ASIA_LONDON,2022-01-13T13:00:00.000Z,2022-01-13T21:00:00.000Z,2022-01-14T00:00:00.000Z,2022-01-14T13:00:00.000Z,0.811719,0.043529,0.662628,1,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.270573,0.270573,0.811719,true,0.067643,,0,0,0,969CD1AA3E49913968CF8CB8609AB506E2DDFD88AB63DC163A2CE60982035627
2022-01-10T00:00:00.000Z|CADJPY|ny|2022-01-14,2022-01-10T00:00:00.000Z,CADJPY,LONG,ny|2022-01-14,NY,2022-01-14T00:00:00.000Z,2022-01-14T13:00:00.000Z,2022-01-14T13:00:00.000Z,2022-01-14T21:00:00.000Z,0.662628,0.035427,0.572154,1,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.220876,0.220876,0.662628,true,0.055219,,3,3,0,B4D75D6F2EBD6F87203515B8A3C817B4C1685AC8182F41DD3BB8E5B9E52967A9
2022-01-10T00:00:00.000Z|CHFJPY|ny|2022-01-10,2022-01-10T00:00:00.000Z,CHFJPY,LONG,ny|2022-01-10,NY,2022-01-10T00:00:00.000Z,2022-01-10T13:00:00.000Z,2022-01-10T13:00:00.000Z,2022-01-10T21:00:00.000Z,1.11185,0.092245,0.69351,1,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.370617,0.3,0.9,true,0.075,,0,0,0,5B3A233D07524AE4985F413FBEEDA2B558D37F50547C04992F8F8EF517B41598
2022-01-10T00:00:00.000Z|CHFJPY|asia_london|2022-01-11,2022-01-10T00:00:00.000Z,CHFJPY,LONG,asia_london|2022-01-11,ASIA_LONDON,2022-01-10T13:00:00.000Z,2022-01-10T21:00:00.000Z,2022-01-11T00:00:00.000Z,2022-01-11T13:00:00.000Z,0.69351,0.041225,0.551356,1,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.23117,0.23117,0.69351,true,0.057792,,0,0,0,C913ECADE66860D50FC6630DC3C1CF8B03EC54ADD31C3C10F5C1C964D9908D9A
2022-01-10T00:00:00.000Z|CHFJPY|ny|2022-01-11,2022-01-10T00:00:00.000Z,CHFJPY,LONG,ny|2022-01-11,NY,2022-01-11T00:00:00.000Z,2022-01-11T13:00:00.000Z,2022-01-11T13:00:00.000Z,2022-01-11T21:00:00.000Z,0.551356,0.034856,0.371633,1,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.183785,0.2,0.6,false,0.05,,0,0,0,717A4CFC931362B89F32F6C23ED24C0A39ABAB60567BD7E434BF0D78BD6E8C15
2022-01-10T00:00:00.000Z|CHFJPY|asia_london|2022-01-12,2022-01-10T00:00:00.000Z,CHFJPY,LONG,asia_london|2022-01-12,ASIA_LONDON,2022-01-11T13:00:00.000Z,2022-01-11T21:00:00.000Z,2022-01-12T00:00:00.000Z,2022-01-12T13:00:00.000Z,0.371633,0.034303,0.342186,1,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.123878,0.2,0.6,false,0.05,,0,0,0,4B0D2C9455982AA264788FA9C4376D567CB00A5132FE2AC7689A9A2C4E4BADD9
2022-01-10T00:00:00.000Z|CHFJPY|ny|2022-01-12,2022-01-10T00:00:00.000Z,CHFJPY,LONG,ny|2022-01-12,NY,2022-01-12T00:00:00.000Z,2022-01-12T13:00:00.000Z,2022-01-12T13:00:00.000Z,2022-01-12T21:00:00.000Z,0.342186,0.032386,0.603141,1,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.114062,0.2,0.6,false,0.05,,0,0,0,4AF276B3D34928CE5FE12BE839C02F795DF3DC8FC83F7C7738A45131BB2B2053
2022-01-10T00:00:00.000Z|CHFJPY|asia_london|2022-01-13,2022-01-10T00:00:00.000Z,CHFJPY,LONG,asia_london|2022-01-13,ASIA_LONDON,2022-01-12T13:00:00.000Z,2022-01-12T21:00:00.000Z,2022-01-13T00:00:00.000Z,2022-01-13T13:00:00.000Z,0.603141,0.010779,0.410217,1,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.201047,0.201047,0.603141,true,0.050262,,0,0,0,A90E4807D14B5436FB549A8AA8A1314C55F8E914E98FE384AD5757CCD17A20C6
2022-01-10T00:00:00.000Z|CHFJPY|ny|2022-01-13,2022-01-10T00:00:00.000Z,CHFJPY,LONG,ny|2022-01-13,NY,2022-01-13T00:00:00.000Z,2022-01-13T13:00:00.000Z,2022-01-13T13:00:00.000Z,2022-01-13T21:00:00.000Z,0.410217,0.021513,0.47114,1,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.136739,0.2,0.6,false,0.05,,0,0,0,E3FF95E9379205B11A0B32C386D5B1FA312B9AB5B3E64F61EEF8F8CC9A9797A8
2022-01-10T00:00:00.000Z|CHFJPY|asia_london|2022-01-14,2022-01-10T00:00:00.000Z,CHFJPY,LONG,asia_london|2022-01-14,ASIA_LONDON,2022-01-13T13:00:00.000Z,2022-01-13T21:00:00.000Z,2022-01-14T00:00:00.000Z,2022-01-14T13:00:00.000Z,0.47114,0.051981,0.559479,1,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.157047,0.2,0.6,false,0.05,,0,0,0,CC37D9F95F3BEF100544C93D46622B423BB498EBBECF35B1A6AC44C5D886B364
2022-01-10T00:00:00.000Z|CHFJPY|ny|2022-01-14,2022-01-10T00:00:00.000Z,CHFJPY,LONG,ny|2022-01-14,NY,2022-01-14T00:00:00.000Z,2022-01-14T13:00:00.000Z,2022-01-14T13:00:00.000Z,2022-01-14T21:00:00.000Z,0.559479,0.000621,0.335078,1,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.186493,0.2,0.6,false,0.05,,0,0,0,81813B93EEB0E8F759E67CD914D565294BD9AAB67863609299FE7610B7E1BB4E
2022-01-10T00:00:00.000Z|EURAUD|ny|2022-01-10,2022-01-10T00:00:00.000Z,EURAUD,LONG,ny|2022-01-10,NY,2022-01-10T00:00:00.000Z,2022-01-10T13:00:00.000Z,2022-01-10T13:00:00.000Z,2022-01-10T21:00:00.000Z,0.686164,0.017032,0.862195,1,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.228721,0.228721,0.686164,true,0.05718,,2,0,2,457720EA10B22A1C287B13565E9956D4EBA5E378CF54FD56C8422A04A59B224E
2022-01-10T00:00:00.000Z|EURAUD|asia_london|2022-01-11,2022-01-10T00:00:00.000Z,EURAUD,LONG,asia_london|2022-01-11,ASIA_LONDON,2022-01-10T13:00:00.000Z,2022-01-10T21:00:00.000Z,2022-01-11T00:00:00.000Z,2022-01-11T13:00:00.000Z,0.862195,0.017037,0.458041,1,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.287398,0.287398,0.862195,true,0.07185,,0,0,0,3AC6E6F6A9BBBE32A3F69A934DB60F693910F64009A7F8DAC3A9B2979D8F532E
2022-01-10T00:00:00.000Z|EURAUD|ny|2022-01-11,2022-01-10T00:00:00.000Z,EURAUD,LONG,ny|2022-01-11,NY,2022-01-11T00:00:00.000Z,2022-01-11T13:00:00.000Z,2022-01-11T13:00:00.000Z,2022-01-11T21:00:00.000Z,0.458041,0.047227,0.589168,1,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.15268,0.2,0.6,false,0.05,,1,0,1,4BF1A200908B0FCAF8C0E87D3FF27B36A77794577468209662F144BB7FABDB2F
2022-01-10T00:00:00.000Z|EURAUD|asia_london|2022-01-12,2022-01-10T00:00:00.000Z,EURAUD,LONG,asia_london|2022-01-12,ASIA_LONDON,2022-01-11T13:00:00.000Z,2022-01-11T21:00:00.000Z,2022-01-12T00:00:00.000Z,2022-01-12T13:00:00.000Z,0.589168,0.012863,0.351165,1,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.196389,0.2,0.6,false,0.05,,0,0,0,25D73E89DDE61F8EBD192A25643DC2DC69E021DF30A7C39C80E482D095708648
2022-01-10T00:00:00.000Z|EURAUD|ny|2022-01-12,2022-01-10T00:00:00.000Z,EURAUD,LONG,ny|2022-01-12,NY,2022-01-12T00:00:00.000Z,2022-01-12T13:00:00.000Z,2022-01-12T13:00:00.000Z,2022-01-12T21:00:00.000Z,0.351165,0.0589,0.664609,1,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.117055,0.2,0.6,false,0.05,,0,0,0,F20EFF375AC49D2E052BCBB66CE002C6686643468C3D72267C186D43972B7EE0
2022-01-10T00:00:00.000Z|EURAUD|asia_london|2022-01-13,2022-01-10T00:00:00.000Z,EURAUD,LONG,asia_london|2022-01-13,ASIA_LONDON,2022-01-12T13:00:00.000Z,2022-01-12T21:00:00.000Z,2022-01-13T00:00:00.000Z,2022-01-13T13:00:00.000Z,0.664609,0.000778,0.404154,1,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.221536,0.221536,0.664609,true,0.055384,,0,0,0,4AD74CD54A45E51796C974D49B3AB1DACCA804D0DB3F53F0279D0463FF696505
2022-01-10T00:00:00.000Z|EURAUD|ny|2022-01-13,2022-01-10T00:00:00.000Z,EURAUD,LONG,ny|2022-01-13,NY,2022-01-13T00:00:00.000Z,2022-01-13T13:00:00.000Z,2022-01-13T13:00:00.000Z,2022-01-13T21:00:00.000Z,0.404154,0.046352,0.493966,1,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.134718,0.2,0.6,false,0.05,,0,0,0,71E01AD6698A84EE96EAC7C02B062D294B0E883D9B6EB8395347120151ACAA42
2022-01-10T00:00:00.000Z|EURAUD|asia_london|2022-01-14,2022-01-10T00:00:00.000Z,EURAUD,LONG,asia_london|2022-01-14,ASIA_LONDON,2022-01-13T13:00:00.000Z,2022-01-13T21:00:00.000Z,2022-01-14T00:00:00.000Z,2022-01-14T13:00:00.000Z,0.493966,0.047052,0.619703,1,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.164655,0.2,0.6,false,0.05,,0,0,0,D225316B0F2950C4CA526455377F5770BE791A0A8F7EF179792A7FAFCD40E034
2022-01-10T00:00:00.000Z|EURAUD|ny|2022-01-14,2022-01-10T00:00:00.000Z,EURAUD,LONG,ny|2022-01-14,NY,2022-01-14T00:00:00.000Z,2022-01-14T13:00:00.000Z,2022-01-14T13:00:00.000Z,2022-01-14T21:00:00.000Z,0.619703,0.039468,0.400562,1,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.206568,0.206568,0.619703,true,0.051642,,0,0,0,5AFB60012E62734E9BE63FE6AC14E57181E6FC295853FE66802E12C879E23B93
2022-01-10T00:00:00.000Z|EURCAD|ny|2022-01-10,2022-01-10T00:00:00.000Z,EURCAD,LONG,ny|2022-01-10,NY,2022-01-10T00:00:00.000Z,2022-01-10T13:00:00.000Z,2022-01-10T13:00:00.000Z,2022-01-10T21:00:00.000Z,0.8513,0.037082,0.942048,1,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.283767,0.283767,0.8513,true,0.070942,,2,0,2,67B9AE3583243E4F95A54521FEB55067095FE9A19EB48562E1FC6F296B04789E
2022-01-10T00:00:00.000Z|EURCAD|asia_london|2022-01-11,2022-01-10T00:00:00.000Z,EURCAD,LONG,asia_london|2022-01-11,ASIA_LONDON,2022-01-10T13:00:00.000Z,2022-01-10T21:00:00.000Z,2022-01-11T00:00:00.000Z,2022-01-11T13:00:00.000Z,0.942048,0.032354,0.466702,1,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.314016,0.3,0.9,true,0.075,,0,0,0,0BCBDC81BCEA980B5E02B961606CA20B5FD082E3C65F6F83AE4A6469414D4175
2022-01-10T00:00:00.000Z|EURCAD|ny|2022-01-11,2022-01-10T00:00:00.000Z,EURCAD,LONG,ny|2022-01-11,NY,2022-01-11T00:00:00.000Z,2022-01-11T13:00:00.000Z,2022-01-11T13:00:00.000Z,2022-01-11T21:00:00.000Z,0.466702,0.036277,0.58986,1,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.155567,0.2,0.6,false,0.05,,0,0,0,F8DE2A94C35BBBDF29AC7C321A41711414822011205DD60764F276AB137459EC
2022-01-10T00:00:00.000Z|EURCAD|asia_london|2022-01-12,2022-01-10T00:00:00.000Z,EURCAD,LONG,asia_london|2022-01-12,ASIA_LONDON,2022-01-11T13:00:00.000Z,2022-01-11T21:00:00.000Z,2022-01-12T00:00:00.000Z,2022-01-12T13:00:00.000Z,0.58986,0.051671,0.731384,1,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.19662,0.2,0.6,false,0.05,,4,4,0,6BE6789812BAB09C18B945E892479CFA069B095E53B278E2032ADB2882DCD31E
2022-01-10T00:00:00.000Z|EURCAD|ny|2022-01-12,2022-01-10T00:00:00.000Z,EURCAD,LONG,ny|2022-01-12,NY,2022-01-12T00:00:00.000Z,2022-01-12T13:00:00.000Z,2022-01-12T13:00:00.000Z,2022-01-12T21:00:00.000Z,0.731384,0.078726,0.812408,1,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.243795,0.243795,0.731384,true,0.060949,,0,0,0,BA691ECEE47C8E68BCFCED05D714517E756F8CD0FC610BBFB16170C97D878EFB
2022-01-10T00:00:00.000Z|EURCAD|asia_london|2022-01-13,2022-01-10T00:00:00.000Z,EURCAD,LONG,asia_london|2022-01-13,ASIA_LONDON,2022-01-12T13:00:00.000Z,2022-01-12T21:00:00.000Z,2022-01-13T00:00:00.000Z,2022-01-13T13:00:00.000Z,0.812408,0.001636,0.32734,1,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.270803,0.270803,0.812408,true,0.067701,,0,0,0,725720006C61E938FD6512567FA69794BDA494CD31FB40F82DA3685B29CA81D1
2022-01-10T00:00:00.000Z|EURCAD|ny|2022-01-13,2022-01-10T00:00:00.000Z,EURCAD,LONG,ny|2022-01-13,NY,2022-01-13T00:00:00.000Z,2022-01-13T13:00:00.000Z,2022-01-13T13:00:00.000Z,2022-01-13T21:00:00.000Z,0.32734,0.041334,0.518559,1,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.109113,0.2,0.6,false,0.05,,0,0,0,2CFBD9FCD92A38DDBF6DA230E0F9C2079D0E01593F4B7C2166ECD19850B54295
2022-01-10T00:00:00.000Z|EURCAD|asia_london|2022-01-14,2022-01-10T00:00:00.000Z,EURCAD,LONG,asia_london|2022-01-14,ASIA_LONDON,2022-01-13T13:00:00.000Z,2022-01-13T21:00:00.000Z,2022-01-14T00:00:00.000Z,2022-01-14T13:00:00.000Z,0.518559,0.008294,0.718419,1,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.172853,0.2,0.6,false,0.05,,0,0,0,A73CBF2AD88283C972C6DD4737A13F3D11522DCED78E606A1395A8271EDEE46F
2022-01-10T00:00:00.000Z|EURCAD|ny|2022-01-14,2022-01-10T00:00:00.000Z,EURCAD,LONG,ny|2022-01-14,NY,2022-01-14T00:00:00.000Z,2022-01-14T13:00:00.000Z,2022-01-14T13:00:00.000Z,2022-01-14T21:00:00.000Z,0.718419,0.040933,0.441855,1,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.239473,0.239473,0.718419,true,0.059868,,0,0,0,5D6446EC2A01D5A177153EAE14391FA73A4658B4E9C1A4813AA70D20CE5DFB37
2022-01-10T00:00:00.000Z|EURCHF|ny|2022-01-10,2022-01-10T00:00:00.000Z,EURCHF,LONG,ny|2022-01-10,NY,2022-01-10T00:00:00.000Z,2022-01-10T13:00:00.000Z,2022-01-10T13:00:00.000Z,2022-01-10T21:00:00.000Z,0.453684,0.147585,1.290918,1,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.151228,0.2,0.6,false,0.05,,0,0,0,4E3F3C9C6D60EB4F9DCD811B23AF1D1330A817479104C867D1E2183386A02B98
2022-01-10T00:00:00.000Z|EURCHF|asia_london|2022-01-11,2022-01-10T00:00:00.000Z,EURCHF,LONG,asia_london|2022-01-11,ASIA_LONDON,2022-01-10T13:00:00.000Z,2022-01-10T21:00:00.000Z,2022-01-11T00:00:00.000Z,2022-01-11T13:00:00.000Z,1.290918,0.015691,0.47341,1,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.430306,0.3,0.9,true,0.075,,0,0,0,621AE861F788C071BC128A8E2C2ACB402FBBFBF5B47A58485D31704ACC601DAA
2022-01-10T00:00:00.000Z|EURCHF|ny|2022-01-11,2022-01-10T00:00:00.000Z,EURCHF,LONG,ny|2022-01-11,NY,2022-01-11T00:00:00.000Z,2022-01-11T13:00:00.000Z,2022-01-11T13:00:00.000Z,2022-01-11T21:00:00.000Z,0.47341,0.002327,0.306839,1,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.157803,0.2,0.6,false,0.05,,0,0,0,EEDACE2206CB9B55912E3BF625478CCA4B1D9642DD0F58872D6EFD7C1793CB2A
2022-01-10T00:00:00.000Z|EURCHF|asia_london|2022-01-12,2022-01-10T00:00:00.000Z,EURCHF,LONG,asia_london|2022-01-12,ASIA_LONDON,2022-01-11T13:00:00.000Z,2022-01-11T21:00:00.000Z,2022-01-12T00:00:00.000Z,2022-01-12T13:00:00.000Z,0.306839,0.041776,0.495327,1,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.10228,0.2,0.6,false,0.05,,0,0,0,10559F523C7E46F8A2A96EFF06861B5F69C899601CA0AE94E6EC935E149D31B7
2022-01-10T00:00:00.000Z|EURCHF|ny|2022-01-12,2022-01-10T00:00:00.000Z,EURCHF,LONG,ny|2022-01-12,NY,2022-01-12T00:00:00.000Z,2022-01-12T13:00:00.000Z,2022-01-12T13:00:00.000Z,2022-01-12T21:00:00.000Z,0.495327,0.054471,1.238317,1,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.165109,0.2,0.6,false,0.05,,0,0,0,DDCDD12C9B6812F71E38DC8714C341D5553264EDAE47E1B1454A9AE49DDE4B4F
